idEla,lat,lng,comuna,fecha,link,participantes
12222,\N,\N,"Viña del Mar","2016-06-23 15:00:00",5475,"F:17,F:18,F:18,M:16,M:18,M:18,M:22,M:53,M:54,M:55,M:72"
12223,-33.5609683,-70.5689774,"La Florida","2016-06-09 09:00:00",6633,"F:16,F:16,F:16,F:16,F:16,F:17,F:17,F:17,M:16,M:16,M:16,M:16,M:16,M:16,M:16,M:17,M:17,M:18"
12224,\N,\N,"Quilpué","2016-06-22 14:00:00",639,"F:16,F:16,F:16,F:16,F:17,F:17,F:17,F:17,F:18,F:18,F:28,M:16,M:16,M:16,M:16,M:17,M:17,M:17"
12225,\N,\N,"Buin","2016-06-09 19:00:00",7290,"F:28,F:30,F:34,F:40,F:41,F:65,F:68,M:15,M:21,M:32,M:32,M:36,M:39,M:39"
12227,\N,\N,"Linares","2016-06-16 21:00:00",10165,"F:45,F:51,F:52,F:54,M:28,M:42,M:43,M:46,M:51,M:58,M:63"
12228,\N,\N,"Isla de Pascua","2016-06-21 19:00:00",13177,"F:35,F:36,F:55,F:57,M:31,M:32,M:44,M:45,M:53,M:53,M:56,M:58,M:58,M:59,M:61,M:62"
12230,-33.4013924,-70.6438089,"Recoleta","2016-05-31 15:00:00",4188,"F:31,F:31,F:32,M:21,M:22,M:26,M:31,M:37,M:42,M:43,M:49,M:62"
12231,-33.4310581,-70.6382394,"Recoleta","2016-05-28 10:00:00",3015,"F:26,F:28,F:28,F:35,F:66,F:68,F:69,F:70,F:72,F:76,M:44,M:70,M:88"
12232,-33.4425661,-70.6963237,"Santiago","2016-06-17 20:00:00",10051,"F:44,F:45,F:46,F:48,M:16,M:21,M:26,M:42,M:42,M:44,M:46"
12236,\N,\N,"Puente Alto","2016-06-08 13:00:00",4714,"F:15,F:15,F:15,F:15,F:16,F:16,F:17,F:17,F:17,F:17,F:17,F:17,F:18,F:33,M:15,M:15,M:15,M:15,M:16,M:16,M:16,M:16,M:17,M:17,M:18,M:26,M:33,M:44,M:60"
12238,-37.0844923,-73.1575949,"Lota","2016-06-20 19:30:00",11498,"F:16,F:37,F:45,F:50,F:55,F:56,M:15,M:16,M:47,M:53,M:57"
12239,\N,\N,"Santiago","2016-06-05 16:00:00",5843,"F:14,F:38,F:55,F:79,M:19,M:29,M:50,M:53,M:55,M:55"
12240,\N,\N,"Villa Alemana","2016-05-16 10:00:00",1089,"F:27,F:29,F:32,F:34,F:36,F:36,F:36,F:36,F:36,F:37,F:41,F:42,F:45,F:46,F:49,F:50,F:50,F:51,F:53,F:57,M:33,M:33,M:40"
12242,\N,\N,"Pirque","2016-05-28 14:00:00",3968,"F:21,F:29,F:29,F:54,F:69,M:22,M:29,M:47,M:52,M:66,M:71"
12244,-33.6048815,-70.593081,"Puente Alto","2016-06-11 19:00:00",4253,"F:24,F:28,F:28,F:37,F:39,F:42,F:55,F:57,M:34,M:38,M:59"
12246,\N,\N,"Peñalolén","2016-06-05 11:00:00",4917,"F:14,F:29,F:44,F:48,F:55,F:74,M:23,M:36,M:50,M:52,M:76"
12247,\N,\N,"Las Condes","2016-06-12 16:00:00",6128,"F:30,F:33,F:33,F:35,F:36,F:37,F:37,M:35,M:36,M:38,M:38,M:39"
12248,\N,\N,"La Reina","2016-06-03 11:55:00",2530,"F:20,F:21,F:22,F:23,F:46,F:47,M:21,M:22,M:23,M:49"
12249,-36.8216466,-73.048118,"Concepción","2016-05-14 10:00:00",834,"F:20,F:20,F:20,F:21,F:23,F:25,F:29,M:19,M:26,M:26,M:29,M:30,M:31,M:34,M:36"
12250,\N,\N,"Las Condes","2016-06-05 16:30:00",5624,"F:26,F:27,F:30,F:34,F:54,F:56,M:23,M:35,M:39,M:56,M:62"
12251,-39.8111579,-73.2438469,"Valdivia","2016-06-28 19:01:00",14997,"F:23,F:32,F:35,F:35,F:44,M:40,M:44,M:49,M:51,M:53"
12252,\N,\N,"Coyhaique","2016-06-25 16:00:00",13145,"F:30,F:34,F:35,F:44,F:45,M:33,M:46,M:49,M:51,M:72"
12253,\N,\N,"Los Andes","2016-06-28 10:00:00",13202,"F:22,F:26,F:33,F:36,F:39,F:41,F:41,F:41,F:42,F:43,F:45,F:45,F:47,F:48,F:51,F:51,F:52,F:53,F:55,F:55,F:58,F:62,F:64,F:65"
12255,\N,\N,"Puente Alto","2016-05-28 16:00:00",2737,"F:28,F:32,F:37,F:39,F:40,F:56,F:60,F:63,M:26,M:29,M:40,M:50"
12259,\N,\N,"Puente Alto","2016-06-04 12:00:00",5590,"F:24,F:30,F:30,F:31,F:50,M:26,M:32,M:34,M:36,M:57"
12260,-32.8895842,-71.242,"Quillota","2016-06-13 18:00:00",4903,"F:54,F:64,F:68,F:79,F:87,M:34,M:35,M:37,M:58,M:59,M:64,M:68,M:74"
12271,\N,\N,"Santiago","2016-06-18 11:00:00",1543,"F:28,F:29,F:30,M:25,M:29,M:30,M:30,M:31,M:32,M:33"
12277,\N,\N,"Extranjero","2016-05-21 06:00:00",1321,"F:52,F:63,F:72,F:78,M:56,M:62,M:64,M:64,M:66,M:66,M:67,M:68,M:70,M:71,M:72,M:73,M:76,M:77,M:85"
12278,\N,\N,"Ñuñoa","2016-06-18 17:00:00",6734,"F:27,F:31,F:31,F:32,F:33,F:39,M:31,M:32,M:32,M:47,M:48"
12280,-33.4570049,-70.5293148,"La Reina","2016-06-18 10:00:00",10257,"F:15,F:21,F:44,F:45,F:47,F:48,F:55,F:55,F:58,F:60,M:18,M:47,M:49,M:52,M:54,M:56,M:61,M:63"
12282,\N,\N,"Extranjero","2016-06-18 21:53:00",7474,"F:42,F:52,F:58,F:65,F:76,F:76,M:42,M:52,M:61,M:64"
12286,-35.4512044,-71.6704721,"Talca","2016-06-01 16:00:00",2219,"F:25,F:30,F:33,F:54,F:66,F:71,M:16,M:22,M:24,M:26,M:32,M:35,M:37,M:47"
12289,\N,\N,"San Ramón","2016-05-28 09:30:00",3686,"F:25,F:27,F:34,F:35,F:35,F:35,F:39,F:44,F:44,F:48,F:48,F:49,F:49,F:49,F:51,F:52,F:55,F:59,F:59,F:60,M:27,M:52"
12290,-33.4733363,-70.5550923,"Peñalolén","2016-06-11 09:30:00",4858,"F:21,F:46,F:59,F:69,F:73,M:44,M:48,M:49,M:54,M:55,M:63,M:73"
12292,-33.4110832,-70.5789116,"Las Condes","2016-06-02 10:00:00",5076,"F:21,F:21,F:22,F:24,F:26,F:30,F:31,F:34,F:37,F:45,M:22,M:22,M:30,M:31,M:32,M:35,M:36,M:44"
12293,\N,\N,"Viña del Mar","2016-05-28 17:00:00",1816,"F:20,F:30,F:41,F:45,F:55,F:68,M:15,M:32,M:49,M:57,M:72"
12296,-29.8996735,-71.2479024,"La Serena","2016-06-18 16:30:00",9949,"F:20,F:22,F:28,F:29,M:20,M:21,M:22,M:24,M:26,M:48"
12297,\N,\N,"Providencia","2016-06-23 19:00:00",11159,"F:25,F:26,M:25,M:25,M:25,M:25,M:25,M:26,M:26,M:26,M:26"
12298,\N,\N,"El Bosque","2016-05-22 15:30:00",1432,"F:32,F:37,F:39,F:41,F:43,F:47,M:31,M:32,M:44,M:60"
12301,\N,\N,"Arica","2016-05-27 19:30:00",2185,"F:50,F:65,F:68,F:73,F:74,F:77,F:78,F:80,F:83,F:83,M:65,M:85"
12302,\N,\N,"Puente Alto","2016-06-19 12:00:00",10646,"F:43,F:53,F:64,F:72,F:81,F:83,M:15,M:56,M:59,M:68"
12303,-20.2191991,-70.1474216,"Iquique","2016-06-21 22:35:00",9762,"F:32,F:34,F:37,F:37,F:37,F:41,M:32,M:36,M:39,M:39,M:40,M:41,M:43,M:77"
12304,\N,\N,"Valparaíso","2016-06-28 12:00:00",14074,"F:22,M:19,M:19,M:20,M:21,M:21,M:21,M:21,M:21,M:21,M:23"
12305,\N,\N,"La Reina","2016-06-18 10:30:00",6122,"F:19,F:19,F:19,F:21,F:21,F:25,F:29,M:19,M:22,M:22,M:25,M:25,M:26,M:26,M:28,M:32"
12308,-53.1591409,-70.8980358,"Punta Arenas","2016-06-17 17:00:00",9209,"F:30,F:31,F:35,F:43,F:59,F:59,M:51,M:53,M:57,M:57"
12309,\N,\N,"Santiago","2016-06-05 16:00:00",4807,"F:20,F:45,M:15,M:18,M:18,M:19,M:43,M:43,M:47,M:53"
12310,\N,\N,"Punta Arenas","2016-06-16 19:30:00",10482,"F:38,F:38,F:39,F:44,F:46,F:57,F:83,M:43,M:46,M:47,M:56"
12311,\N,\N,"Valparaíso","2016-06-18 16:30:00",7528,"F:22,M:20,M:20,M:22,M:24,M:26,M:29,M:29,M:40,M:57"
12312,\N,\N,"Punta Arenas","2016-06-16 19:30:00",10065,"F:50,F:51,F:63,M:15,M:48,M:50,M:54,M:56,M:67,M:68"
12315,\N,\N,"Providencia","2016-06-20 19:00:00",12745,"F:25,F:26,F:32,F:33,M:31,M:32,M:34,M:34,M:34,M:35,M:35,M:35"
12316,\N,\N,"Santiago","2016-06-01 20:00:00",1128,"F:45,F:47,F:52,F:79,M:20,M:21,M:22,M:23,M:23,M:25,M:27,M:28,M:72"
12317,\N,\N,"Paredones","2016-06-08 15:00:00",6719,"F:15,F:29,F:31,F:38,F:40,F:40,F:46,F:48,F:50,F:50,F:56,F:57,F:57,F:63,M:57"
12318,\N,\N,"Vitacura","2016-05-22 16:30:00",1481,"F:41,F:56,F:61,F:63,F:63,F:65,F:65,F:66,F:69,F:76,F:76,M:63,M:63,M:64,M:67,M:77,M:79,M:87"
12319,\N,\N,"Las Condes","2016-06-11 15:30:00",4983,"F:69,F:76,F:77,F:78,F:79,F:81,F:84,M:42,M:65,M:74,M:74,M:81,M:82"
12321,\N,\N,"Antofagasta","2016-06-28 19:00:00",15686,"F:41,F:57,F:62,F:66,F:66,F:68,F:71,F:73,F:76,F:79,F:79,F:79,F:82,F:83,M:33"
12323,\N,\N,"San Miguel","2016-06-28 16:34:00",15577,"F:87,M:24,M:26,M:27,M:36,M:41,M:58,M:59,M:59,M:60"
12324,-33.4339542,-70.6031605,"Providencia","2016-06-23 19:30:00",13507,"F:25,F:26,F:26,F:27,F:27,F:27,F:32,F:35,M:23,M:25"
12325,-33.5107023,-70.7617667,"Maipú","2016-06-18 16:00:00",7591,"F:32,F:33,F:50,M:19,M:21,M:26,M:28,M:29,M:30,M:30,M:31,M:32,M:35"
12327,\N,\N,"Coihueco","2016-06-04 16:00:00",289,"F:18,F:20,F:22,F:24,F:25,F:26,F:29,F:29,F:47,F:57,F:64,F:72,F:76,F:92,M:26,M:28,M:59,M:64,M:84"
12328,\N,\N,"Providencia","2016-05-14 09:30:00",943,"F:36,F:38,F:40,F:41,F:42,F:42,F:42,F:45,F:58,M:30,M:42,M:42,M:43,M:59"
12329,-33.4644474,-70.5880568,"Macul","2016-06-04 10:00:00",5659,"F:24,F:26,F:31,F:57,F:59,F:66,F:70,F:72,F:72,F:73,F:79,F:90,M:63,M:67,M:75,M:85"
12331,\N,\N,"Paredones","2016-06-08 18:00:00",6715,"M:35,M:49,M:50,M:56,M:60,M:62,M:63,M:73,M:81,M:84"
12332,-33.4370778,-70.6471645,"Santiago","2016-06-18 18:00:00",613,"F:22,F:23,F:29,F:34,F:37,M:22,M:26,M:26,M:27,M:33,M:35,M:35,M:35,M:36,M:36,M:36,M:37"
12335,\N,\N,"Cauquenes","2016-06-22 21:00:00",13352,"F:16,F:17,F:17,F:18,F:18,F:18,F:18,F:21,M:16,M:17,M:17,M:17,M:17,M:18,M:20,M:21,M:21,M:25,M:27"
12337,\N,\N,"Curicó","2016-06-28 09:00:00",15409,"F:15,F:15,F:15,F:15,F:15,F:15,F:15,F:16,F:16,F:21,M:14,M:15,M:15,M:15,M:15,M:15,M:15,M:16,M:16,M:16,M:18,M:26"
12338,-33.0461956,-71.4406611,"Quilpué","2016-06-04 16:00:00",5181,"F:21,F:22,F:23,M:19,M:20,M:20,M:22,M:22,M:22,M:33,M:82"
12340,\N,\N,"Las Condes","2016-06-05 14:00:00",3724,"F:38,F:44,F:45,F:45,F:47,F:48,F:51,M:39,M:48,M:48,M:48,M:49,M:49,M:49,M:60"
12341,\N,\N,"Puerto Montt","2016-06-28 20:00:00",15482,"F:36,F:47,F:54,F:57,F:60,F:63,F:63,F:68,F:70,F:71,F:73"
12343,\N,\N,"Romeral","2016-05-23 19:00:00",1716,"F:16,F:20,F:21,F:25,F:40,F:42,F:46,F:51,F:67,F:71,F:80,M:20,M:49,M:70"
12344,\N,\N,"Cochrane","2016-05-28 16:30:00",3079,"F:29,F:36,F:37,F:37,F:39,F:44,F:46,F:52,M:42,M:48,M:59"
12351,\N,\N,"La Reina","2016-06-11 18:00:00",3643,"F:19,F:37,F:39,F:46,F:51,F:54,F:63,F:65,M:26,M:43,M:44,M:56,M:68"
12352,\N,\N,"Colina","2016-06-18 17:00:00",7504,"F:32,F:41,F:51,F:54,F:61,F:62,M:25,M:30,M:32,M:48,M:56"
12354,\N,\N,"Peñaflor","2016-06-12 16:00:00",8262,"F:32,F:34,F:37,F:39,F:40,F:51,M:39,M:43,M:46,M:67"
12355,-33.4356882,-70.5443251,"Ñuñoa","2016-06-11 13:00:00",5915,"F:35,F:37,F:42,F:44,F:53,F:60,M:16,M:26,M:35,M:39,M:51,M:52,M:58,M:73"
12357,\N,\N,"Providencia","2016-06-18 17:00:00",11033,"F:29,F:30,F:31,F:34,F:36,F:36,F:43,F:71,M:31,M:33,M:37,M:47"
12358,\N,\N,"Extranjero","2016-06-18 23:52:00",9649,"F:37,F:60,F:64,F:67,F:67,F:68,F:69,M:44,M:61"
12359,\N,\N,"Quinta Normal","2016-06-18 09:30:00",11282,"F:24,F:26,F:28,F:38,F:41,M:24,M:26,M:27,M:28,M:48,M:54"
12362,-33.0507341,-71.6019333,"Valparaíso","2016-06-20 10:30:00",3834,"F:22,F:24,F:25,F:26,F:26,F:27,F:35,F:64,F:75,F:78,F:79,M:63"
12363,\N,\N,"Las Condes","2016-06-15 15:40:00",9856,"F:30,F:31,F:33,F:37,F:42,F:42,F:44,F:45,F:50,F:53,F:54,F:57,F:59"
12364,\N,\N,"Canela","2016-06-23 13:30:00",13155,"F:20,F:22,F:24,F:26,F:30,F:34,F:36,F:41,F:45,F:47,F:51,F:52,F:52,F:56,F:63"
12365,-33.5895557,-70.701512,"San Bernardo","2016-06-10 15:00:00",5530,"F:52,F:54,F:59,F:65,F:82,M:61,M:64,M:69,M:80,M:84"
12367,\N,\N,"La Serena","2016-06-19 14:00:00",12285,"F:16,F:25,F:45,F:49,F:50,M:16,M:22,M:45,M:46,M:51"
12370,\N,\N,"Las Condes","2016-05-31 16:30:00",1995,"F:31,F:45,F:46,F:63,M:26,M:26,M:27,M:27,M:33,M:34,M:34,M:36,M:41"
12372,\N,\N,"La Reina","2016-06-11 13:02:00",7851,"F:62,F:62,F:63,F:64,F:77,M:27,M:33,M:62,M:66,M:66,M:71,M:72,M:78"
12373,-32.7480236,-70.733339,"San Felipe","2016-06-11 09:00:00",3837,"F:40,F:41,F:69,M:18,M:44,M:64,M:65,M:65,M:75,M:76"
12374,-33.4352858,-70.5575461,"La Reina","2016-06-11 10:30:00",7512,"F:26,F:54,F:55,F:56,F:56,F:58,M:20,M:46,M:50,M:59,M:64,M:68"
12375,\N,\N,"Puente Alto","2016-06-19 15:00:00",10382,"F:45,F:48,F:48,F:54,F:59,F:63,F:65,M:42,M:49,M:50,M:51,M:59,M:59"
12377,\N,\N,"La Ligua","2016-06-23 18:00:00",13592,"F:41,F:45,F:62,M:31,M:32,M:50,M:60,M:62,M:62,M:64,M:68,M:71,M:73"
12379,\N,\N,"El Bosque","2016-05-22 10:00:00",1401,"F:30,F:35,F:35,F:41,F:47,F:51,F:53,F:53,F:60,M:52"
12380,\N,\N,"La Calera","2016-06-17 14:56:00",10017,"F:27,F:28,F:30,F:31,F:32,F:32,F:34,F:34,F:36,F:39,F:42,F:45,F:46,F:46,F:48,F:55,F:56,M:32,M:33,M:55,M:64"
12381,\N,\N,"Iquique","2016-06-23 21:00:00",12447,"F:27,F:33,F:39,F:46,M:15,M:15,M:16,M:22,M:29,M:32,M:33"
12382,\N,\N,"Ñuñoa","2016-05-30 08:00:00",3177,"F:28,F:38,F:42,F:50,F:50,F:55,F:57,F:58,F:59,F:59,F:61,M:29,M:30,M:34,M:46,M:62"
12388,\N,\N,"Santiago","2016-05-14 17:00:00",177,"F:35,F:39,F:43,F:43,F:58,F:60,F:68,M:17,M:29,M:31,M:34,M:35,M:39,M:40,M:45,M:46,M:52,M:56"
12389,\N,\N,"Pelluhue","2016-06-21 17:00:00",11922,"F:31,F:32,F:33,F:34,F:46,F:60,F:66,F:72,M:32,M:43,M:59,M:64,M:67,M:77"
12391,\N,\N,"Colina","2016-06-19 18:00:00",10791,"F:20,F:27,F:51,M:16,M:18,M:23,M:23,M:33,M:55,M:73"
12394,-33.5278323,-70.6079548,"La Florida","2016-06-11 15:18:00",8043,"F:27,F:28,F:33,F:34,F:81,M:27,M:30,M:36,M:38,M:80"
12395,\N,\N,"Maipú","2016-06-10 16:30:00",5239,"F:15,F:23,F:30,F:32,F:37,F:43,F:44,F:44,F:47,F:51,M:37"
12400,\N,\N,"Los Andes","2016-06-17 10:00:00",10009,"F:17,F:17,F:17,F:17,F:18,M:17,M:18,M:18,M:18,M:18"
12401,\N,\N,"Providencia","2016-06-18 18:00:00",11598,"F:21,F:29,F:30,F:31,F:58,M:25,M:30,M:32,M:36,M:38,M:39"
12404,-33.4513257,-70.565491,"La Reina","2016-06-25 16:30:00",14498,"F:25,F:27,F:29,F:32,F:46,F:56,F:63,F:67,F:69,M:32,M:42"
12408,-18.4879975,-70.2970835,"Arica","2016-06-11 15:00:00",7646,"F:20,F:21,F:21,F:21,F:23,F:28,F:56,M:20,M:21,M:21,M:25,M:26,M:35"
12409,-33.5578658,-70.5923746,"Puente Alto","2016-06-14 17:00:00",7411,"F:31,F:34,F:45,F:45,F:47,F:47,F:54,F:55,F:56,F:58,M:31,M:51,M:53,M:55,M:55,M:65"
12411,\N,\N,"Providencia","2016-06-18 10:00:00",8849,"F:25,F:25,F:25,F:28,F:28,F:29,F:30,F:41,M:26,M:27,M:28,M:31"
12412,\N,\N,"Concepción","2016-06-18 15:00:00",10193,"F:36,F:36,F:37,F:42,F:43,F:52,F:62,F:75,M:24,M:37,M:42,M:43,M:53,M:54,M:58"
12413,\N,\N,"Alto Biobío","2016-06-06 11:00:00",2880,"F:24,F:27,F:40,M:23,M:23,M:23,M:26,M:31,M:31,M:33,M:39"
12414,\N,\N,"Estación Central","2016-06-16 19:00:00",8659,"F:15,F:42,F:48,F:52,F:55,F:57,F:59,F:78,M:16,M:16,M:18,M:41,M:43,M:44,M:52,M:53"
12415,\N,\N,"Talca","2016-06-11 16:00:00",7523,"F:24,F:37,F:48,F:50,F:50,F:70,F:74,F:76,M:25,M:40,M:70,M:73"
12416,\N,\N,"Valdivia","2016-06-11 09:00:00",8079,"F:15,F:30,F:41,F:41,F:44,F:44,F:45,F:46,F:50,F:51,F:52,F:56,F:57,M:37,M:39,M:47"
12420,\N,\N,"San Felipe","2016-06-06 19:00:00",5082,"F:17,F:23,F:25,F:26,F:28,F:40,F:44,F:47,F:58,M:14"
12421,-33.5319148,-70.6002873,"La Florida","2016-06-12 16:00:00",7673,"F:20,F:46,F:49,F:49,F:56,F:56,M:21,M:53,M:69,M:71"
12422,\N,\N,"Osorno","2016-05-26 20:00:00",2388,"F:21,F:29,F:29,F:51,M:24,M:27,M:27,M:28,M:28,M:31"
12423,\N,\N,"Natales","2016-06-15 14:30:00",7364,"F:14,F:15,F:16,F:16,F:16,F:16,F:16,F:17,F:17,F:17,M:16,M:16,M:16,M:17,M:18,M:18,M:18,M:18,M:18,M:19,M:20,M:44"
12426,\N,\N,"Futrono","2016-06-27 16:45:00",14843,"F:35,F:40,F:46,F:49,M:32,M:49,M:52,M:54,M:59,M:59"
12428,-33.451029,-70.5494456,"La Reina","2016-06-22 17:00:00",13841,"F:28,F:56,F:58,F:77,F:80,M:60,M:66,M:69,M:69,M:70,M:87"
12429,-38.7402429,-72.5923166,"Temuco","2016-06-13 16:00:00",6260,"F:33,F:43,F:47,F:54,F:61,F:62,F:72,M:26,M:32,M:34,M:36,M:37,M:37,M:40,M:42,M:53,M:58,M:58,M:62,M:72,M:73"
12433,-34.6378943,-71.3625083,"Santa Cruz","2016-06-11 09:00:00",7131,"F:84,M:19,M:25,M:27,M:48,M:57,M:61,M:73,M:79,M:79,M:80"
12434,\N,\N,"Recoleta","2016-06-15 14:00:00",7006,"F:14,F:16,F:18,F:18,F:30,M:14,M:17,M:17,M:17,M:18"
12439,\N,\N,"Las Condes","2016-06-03 10:00:00",2311,"F:21,F:21,F:21,F:22,F:22,F:23,F:40,F:67,M:21,M:22,M:23,M:25"
12440,\N,\N,"Lautaro","2016-06-21 10:30:00",13093,"F:60,F:63,F:66,F:66,F:68,F:71,F:73,F:74,F:77,F:82,F:85,F:87,M:70,M:75,M:77,M:78,M:82"
12442,-33.53461,-70.573726,"La Florida","2016-06-20 19:00:00",3781,"F:21,F:28,F:30,F:31,F:35,F:44,F:46,F:47,F:51,F:52,F:54,F:68,M:24,M:27,M:47,M:49"
12443,-20.2691623,-70.1013833,"Alto Hospicio","2016-06-27 17:00:00",14900,"F:15,F:28,F:29,F:47,F:55,F:59,M:21,M:21,M:21,M:34,M:65,M:65"
12444,\N,\N,"Ñuñoa","2016-06-26 16:00:00",14949,"F:32,F:33,F:33,F:35,F:39,F:54,M:33,M:33,M:35,M:36"
12448,-33.5329857,-70.5747273,"La Florida","2016-06-18 10:30:00",11522,"F:17,F:19,F:27,F:44,F:49,F:50,F:51,F:52,F:54,F:59,F:74,M:30,M:42,M:50,M:61,M:79"
12449,\N,\N,"El Bosque","2016-06-26 15:30:00",14327,"F:19,F:23,F:25,F:26,F:54,M:25,M:28,M:29,M:63,M:64"
12450,\N,\N,"Talca","2016-06-21 20:00:00",12945,"F:15,F:16,F:39,F:46,F:56,F:58,F:73,M:47,M:49,M:73"
12451,-33.5351949,-70.6161883,"La Granja","2016-06-02 15:30:00",362,"F:24,F:25,F:26,F:28,F:33,F:35,F:37,F:38,F:44,F:49,F:49,F:50,F:53,F:57,F:66,M:26,M:27,M:29,M:32,M:52,M:57,M:59,M:60"
12453,\N,\N,"Las Condes","2016-06-11 16:00:00",7728,"F:25,F:32,F:38,F:39,F:62,F:73,F:79,M:21,M:30,M:35,M:38,M:42,M:44,M:68,M:75,M:75"
12454,-40.5775905,-73.1255978,"Osorno","2016-06-10 18:00:00",1417,"F:28,F:39,F:55,F:61,F:64,M:24,M:27,M:33,M:53,M:56,M:59"
12455,-33.4487535,-70.6581274,"Santiago","2016-06-20 23:15:00",12361,"F:18,F:19,F:23,F:46,M:17,M:19,M:19,M:20,M:22,M:23,M:24,M:24,M:25,M:29"
12457,-39.8331087,-73.2143569,"Valdivia","2016-06-22 19:00:00",12793,"F:14,F:37,F:40,F:42,F:42,F:43,F:48,M:35,M:42,M:42,M:47,M:74"
12459,\N,\N,"Coquimbo","2016-06-11 15:00:00",7607,"F:59,F:66,F:74,M:67,M:68,M:69,M:70,M:72,M:80,M:82"
12461,\N,\N,"Los Andes","2016-06-07 10:00:00",6240,"F:15,F:16,F:16,F:17,F:17,F:17,F:17,F:18,F:18,M:15,M:16,M:16,M:17,M:17,M:17,M:18"
12462,\N,\N,"Providencia","2016-06-21 20:30:00",12243,"F:32,F:33,F:33,F:33,F:36,F:36,F:36,M:28,M:36,M:38"
12465,-33.0482707,-71.4408752,"Quilpué","2016-06-09 10:00:00",7296,"F:18,F:18,F:18,F:18,F:18,F:18,F:18,F:19,F:19,F:19,F:19,F:19,F:20,F:28,M:18"
12467,\N,\N,"Providencia","2016-06-23 19:00:00",9562,"F:25,F:26,F:29,F:30,F:31,F:32,F:49,M:26,M:27,M:29,M:31,M:31,M:34,M:34,M:42"
12469,-34.1680701,-70.7137204,"Rancagua","2016-06-11 18:30:00",2442,"F:23,F:26,F:27,F:33,F:35,F:39,F:41,F:47,F:62,M:31,M:37,M:38,M:49"
12473,\N,\N,"La Florida","2016-05-23 10:00:00",1989,"F:16,F:16,F:17,F:17,F:17,F:17,F:18,F:33,F:34,F:43,F:46,F:49,M:17,M:17,M:17,M:18,M:18,M:18,M:19,M:37,M:50"
12474,\N,\N,"Santiago","2016-06-04 17:30:00",5086,"F:39,F:57,F:59,F:61,F:66,F:66,F:67,F:69,F:72,F:73,F:75,F:83,M:29,M:30,M:54,M:58,M:67,M:70,M:75,M:77,M:78"
12476,\N,\N,"Castro","2016-06-15 16:00:00",10163,"F:30,F:35,F:37,F:37,F:43,F:45,F:56,F:59,M:25,M:29,M:38,M:43,M:46,M:54,M:55"
12478,\N,\N,"Temuco","2016-06-17 10:00:00",3725,"F:35,F:35,F:35,F:41,F:51,F:52,M:32,M:36,M:41,M:45"
12481,-42.4663004,-73.7845859,"Castro","2016-06-16 08:00:00",6176,"F:14,F:14,F:14,F:14,F:15,F:15,F:15,F:15,F:17,M:14,M:14,M:14,M:14,M:14,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:16,M:16,M:16,M:17,M:18,M:38"
12483,\N,\N,"San Miguel","2016-06-28 20:00:00",15621,"F:34,F:37,F:42,F:42,F:60,F:67,F:68,F:71,F:75,M:17,M:21,M:32,M:39,M:42,M:46,M:59,M:61,M:73"
12484,\N,\N,"Coltauco","2016-05-28 16:00:00",3407,"F:39,F:40,F:42,F:51,F:52,F:53,F:54,F:63,M:18,M:18,M:18,M:26,M:28,M:36,M:57,M:60,M:62,M:64,M:70"
12486,\N,\N,"Alto Hospicio","2016-06-13 14:00:00",8968,"F:47,F:48,F:48,M:31,M:40,M:48,M:48,M:53,M:59,M:60"
12487,\N,\N,"Huechuraba","2016-05-28 22:53:00",874,"F:27,F:28,F:28,F:28,F:28,F:29,F:29,F:35,M:28,M:29,M:29,M:29,M:29,M:31,M:31"
12488,\N,\N,"Coquimbo","2016-05-14 10:00:00",871,"F:21,F:21,F:21,F:22,F:22,F:22,F:24,F:24,F:25,M:17,M:21,M:23,M:23,M:24,M:25,M:25,M:30"
12491,\N,\N,"San Felipe","2016-05-31 09:00:00",1877,"F:15,F:15,F:16,F:16,F:16,F:17,F:17,F:18,F:36,F:36,F:45,M:14,M:15,M:15,M:16,M:17,M:17,M:18,M:18,M:18"
12492,\N,\N,"Viña del Mar","2016-06-23 19:00:00",4110,"F:17,F:29,F:34,F:34,F:36,F:37,F:39,M:23,M:34,M:39"
12493,\N,\N,"Ñuñoa","2016-06-24 18:00:00",11397,"F:25,F:29,F:31,F:34,F:49,F:58,M:26,M:30,M:40,M:48"
12497,\N,\N,"Santiago","2016-06-28 15:00:00",15302,"M:15,M:16,M:16,M:16,M:16,M:16,M:17,M:17,M:17,M:17,M:18,M:21,M:23,M:24,M:25,M:27"
12498,\N,\N,"Punta Arenas","2016-06-18 15:00:00",10789,"F:52,F:55,F:57,F:66,F:70,F:76,M:45,M:57,M:66,M:73"
12502,-41.7700489,-73.1296204,"Calbuco","2016-06-18 09:31:00",7625,"F:17,F:21,F:28,F:31,F:31,F:43,F:52,F:65,M:19,M:19"
12503,\N,\N,"San Miguel","2016-06-12 15:00:00",7685,"F:24,F:25,M:25,M:26,M:26,M:26,M:26,M:27,M:27,M:27"
12506,\N,\N,"Temuco","2016-06-26 16:30:00",13857,"F:25,F:27,F:29,F:30,F:36,F:62,F:64,M:24,M:26,M:27,M:29,M:30,M:57"
12509,\N,\N,"Temuco","2016-06-22 03:15:00",10263,"F:18,F:18,F:20,F:21,M:14,M:20,M:20,M:20,M:21,M:29"
